252	1643983201626	0.204	9.96	0.012	23febStep&crash
253	1643983201631	0.192	9.952	0.027	23febStep&crash
254	1643983201635	0.187	9.969	0.005	23febStep&crash
255	1643983201641	0.184	9.96	-0.007	23febStep&crash
256	1643983201645	0.196	9.969	0.005	23febStep&crash
257	1643983201650	0.187	9.964	-0.007	23febStep&crash
258	1643983201654	0.189	9.95	0.048	23febStep&crash
259	1643983201659	0.182	9.964	0.034	23febStep&crash
260	1643983201663	0.158	9.967	0.084	23febStep&crash
261	1643983201668	0.158	9.969	0.118	23febStep&crash
262	1643983201673	0.144	9.952	0.139	23febStep&crash
263	1643983201677	0.141	9.955	0.192	23febStep&crash
264	1643983201682	0.137	9.938	0.213	23febStep&crash
265	1643983201687	0.137	9.94	0.247	23febStep&crash
266	1643983201692	0.146	9.952	0.24	23febStep&crash
267	1643983201697	0.137	9.952	0.24	23febStep&crash
268	1643983201702	0.127	9.962	0.228	23febStep&crash
269	1643983201705	0.127	9.955	0.161	23febStep&crash
270	1643983201711	0.139	9.971	0.168	23febStep&crash
271	1643983201715	0.156	9.974	0.089	23febStep&crash
272	1643983201720	0.137	9.964	0.053	23febStep&crash
273	1643983201725	0.137	9.971	0.089	23febStep&crash
274	1643983201730	0.148	9.981	0.024	23febStep&crash
275	1643983201734	0.151	9.974	0.046	23febStep&crash
276	1643983201739	0.137	9.952	0.034	23febStep&crash
277	1643983201744	0.144	9.955	0.053	23febStep&crash
278	1643983201749	0.141	9.981	0.063	23febStep&crash
279	1643983201753	0.172	9.979	0.051	23febStep&crash
280	1643983201758	0.148	9.964	0.024	23febStep&crash
281	1643983201762	0.168	9.983	0.031	23febStep&crash
282	1643983201768	0.17	9.962	0.012	23febStep&crash
283	1643983201773	0.16	9.955	0.015	23febStep&crash
284	1643983201777	0.196	9.933	0.051	23febStep&crash
285	1643983201783	0.218	9.962	0.029	23febStep&crash
286	1643983201786	0.223	9.94	0.046	23febStep&crash
287	1643983201792	0.232	9.962	0.058	23febStep&crash
288	1643983201796	0.244	9.955	0.043	23febStep&crash
289	1643983201800	0.251	9.957	0.063	23febStep&crash
290	1643983201805	0.242	9.976	0.067	23febStep&crash
291	1643983201810	0.215	9.96	0.07	23febStep&crash
292	1643983201816	0.211	9.955	0.075	23febStep&crash
293	1643983201819	0.199	9.948	0.084	23febStep&crash
294	1643983201824	0.215	9.974	0.101	23febStep&crash
295	1643983201829	0.153	9.96	0.065	23febStep&crash
296	1643983201834	0.163	9.943	0.12	23febStep&crash
297	1643983201838	0.129	9.948	0.168	23febStep&crash
298	1643983201843	0.105	9.952	0.146	23febStep&crash
299	1643983201847	0.129	9.936	0.134	23febStep&crash
300	1643983201853	0.101	9.96	0.098	23febStep&crash
301	1643983201857	0.113	9.95	0.053	23febStep&crash
302	1643983201862	0.101	9.971	0.022	23febStep&crash
303	1643983201866	0.129	9.967	-0.002	23febStep&crash
304	1643983201872	0.129	9.964	0.017	23febStep&crash
305	1643983201877	0.134	9.974	-0.021	23febStep&crash
306	1643983201882	0.156	9.981	-0.033	23febStep&crash
307	1643983201886	0.141	9.969	-0.021	23febStep&crash
308	1643983201891	0.172	9.967	0.008	23febStep&crash
309	1643983201895	0.16	9.96	0.003	23febStep&crash
310	1643983201900	0.17	9.952	0.039	23febStep&crash
311	1643983201905	0.192	9.943	0.034	23febStep&crash
312	1643983201910	0.211	9.964	0.02	23febStep&crash
313	1643983201915	0.199	9.94	0.041	23febStep&crash
314	1643983201919	0.225	9.955	0.058	23febStep&crash
315	1643983201924	0.218	9.948	0.115	23febStep&crash
316	1643983201929	0.232	9.96	0.132	23febStep&crash
317	1643983201933	0.23	9.96	0.163	23febStep&crash
318	1643983201938	0.242	9.96	0.177	23febStep&crash
319	1643983201942	0.242	9.971	0.163	23febStep&crash
320	1643983201948	0.23	9.955	0.158	23febStep&crash
321	1643983201953	0.23	9.96	0.158	23febStep&crash
322	1643983201957	0.223	9.971	0.163	23febStep&crash
323	1643983201962	0.239	9.967	0.144	23febStep&crash
324	1643983201966	0.192	9.952	0.144	23febStep&crash
325	1643983201972	0.196	9.962	0.154	23febStep&crash
326	1643983201976	0.189	9.96	0.106	23febStep&crash
327	1643983201981	0.168	9.962	0.084	23febStep&crash
328	1643983201985	0.18	9.957	0.063	23febStep&crash
329	1643983201991	0.184	9.96	0.031	23febStep&crash
330	1643983201995	0.16	9.964	-0.009	23febStep&crash
331	1643983202000	0.146	9.962	-0.014	23febStep&crash
332	1643983202005	0.127	9.976	-0.007	23febStep&crash
333	1643983202009	0.146	9.976	-0.019	23febStep&crash
334	1643983202015	0.113	9.962	-0.016	23febStep&crash
335	1643983202019	0.139	9.957	-0.012	23febStep&crash
336	1643983202023	0.182	9.962	0.017	23febStep&crash
337	1643983202028	0.189	9.962	0.034	23febStep&crash
338	1643983202032	0.187	9.96	0.034	23febStep&crash
339	1643983202038	0.158	9.967	0.063	23febStep&crash
340	1643983202043	0.153	9.967	0.094	23febStep&crash
341	1643983202047	0.151	9.955	0.144	23febStep&crash
342	1643983202053	0.146	9.943	0.156	23febStep&crash
343	1643983202056	0.139	9.957	0.187	23febStep&crash
344	1643983202062	0.139	9.933	0.201	23febStep&crash
345	1643983202066	0.132	9.938	0.209	23febStep&crash
346	1643983202071	0.144	9.943	0.173	23febStep&crash
347	1643983202075	0.139	9.95	0.173	23febStep&crash
348	1643983202080	0.134	9.955	0.151	23febStep&crash
349	1643983202085	0.141	9.952	0.106	23febStep&crash
350	1643983202090	0.144	9.967	0.048	23febStep&crash
351	1643983202094	0.17	9.971	0.008	23febStep&crash
352	1643983202099	0.16	9.969	-0.047	23febStep&crash
353	1643983202103	0.17	9.974	-0.071	23febStep&crash
354	1643983202108	0.165	9.974	-0.04	23febStep&crash
355	1643983202113	0.16	9.969	-0.04	23febStep&crash
356	1643983202117	0.168	10	-0.012	23febStep&crash
357	1643983202123	0.156	9.981	-0.004	23febStep&crash
358	1643983202127	0.146	9.964	-0.004	23febStep&crash
359	1643983202132	0.144	9.96	0.005	23febStep&crash
360	1643983202138	0.151	9.974	0.022	23febStep&crash
361	1643983202141	0.153	9.981	0.065	23febStep&crash
362	1643983202146	0.156	9.962	0.082	23febStep&crash
363	1643983202151	0.175	9.948	0.127	23febStep&crash
364	1643983202156	0.165	9.986	0.13	23febStep&crash
365	1643983202161	0.156	9.969	0.156	23febStep&crash
366	1643983202166	0.189	9.938	0.189	23febStep&crash
367	1643983202171	0.201	9.919	0.187	23febStep&crash
368	1643983202176	0.184	9.931	0.201	23febStep&crash
369	1643983202180	0.189	9.933	0.175	23febStep&crash
370	1643983202185	0.151	9.96	0.13	23febStep&crash
371	1643983202190	0.163	9.969	0.098	23febStep&crash
372	1643983202194	0.137	9.952	0.087	23febStep&crash
373	1643983202198	0.151	9.969	0.087	23febStep&crash
374	1643983202203	0.129	9.962	0.079	23febStep&crash
375	1643983202208	0.127	9.964	0.075	23febStep&crash
376	1643983202212	0.122	9.962	0.039	23febStep&crash
377	1643983202217	0.137	9.976	0.027	23febStep&crash
378	1643983202222	0.137	9.974	-0.016	23febStep&crash
379	1643983202227	0.113	9.955	-0.04	23febStep&crash
380	1643983202232	0.122	9.96	0.003	23febStep&crash
381	1643983202237	0.096	9.983	-0.007	23febStep&crash
382	1643983202241	0.098	9.971	-0.012	23febStep&crash
383	1643983202246	0.096	9.974	0.036	23febStep&crash
384	1643983202251	0.101	9.962	0.041	23febStep&crash
385	1643983202256	0.132	9.986	0.101	23febStep&crash
386	1643983202260	0.122	9.969	0.058	23febStep&crash
387	1643983202265	0.134	9.971	0.082	23febStep&crash
388	1643983202270	0.175	9.981	0.072	23febStep&crash
389	1643983202274	0.177	9.969	0.036	23febStep&crash
390	1643983202279	0.187	9.962	0.01	23febStep&crash
391	1643983202283	0.177	9.967	0.041	23febStep&crash
392	1643983202288	0.163	9.986	0.063	23febStep&crash
393	1643983202294	0.196	9.945	0.106	23febStep&crash
394	1643983202298	0.201	9.936	0.149	23febStep&crash
395	1643983202303	0.199	9.936	0.173	23febStep&crash
396	1643983202308	0.196	9.912	0.194	23febStep&crash
397	1643983202312	0.187	9.928	0.211	23febStep&crash
398	1643983202317	0.187	9.928	0.18	23febStep&crash
399	1643983202322	0.163	9.945	0.175	23febStep&crash
400	1643983202326	0.16	9.943	0.142	23febStep&crash
401	1643983202331	0.18	9.94	0.11	23febStep&crash
402	1643983202335	0.18	9.943	0.091	23febStep&crash
403	1643983202340	0.153	9.976	0.046	23febStep&crash
404	1643983202345	0.151	9.993	0.024	23febStep&crash
405	1643983202350	0.17	9.983	0.01	23febStep&crash
406	1643983202355	0.137	9.983	0	23febStep&crash
407	1643983202360	0.158	9.979	0.005	23febStep&crash
408	1643983202364	0.113	9.962	0.005	23febStep&crash
409	1643983202369	0.093	9.974	-0.002	23febStep&crash
410	1643983202374	0.053	9.957	0.017	23febStep&crash
411	1643983202378	0.074	9.969	0.027	23febStep&crash
412	1643983202382	0.125	9.938	0.048	23febStep&crash
413	1643983202387	0.129	9.95	0.043	23febStep&crash
414	1643983202392	0.16	9.969	0.041	23febStep&crash
415	1643983202398	0.187	9.945	0.06	23febStep&crash
416	1643983202402	0.196	9.94	0.039	23febStep&crash
417	1643983202406	0.208	9.943	0.046	23febStep&crash
418	1643983202412	0.215	9.969	0.039	23febStep&crash
419	1643983202416	0.213	9.952	0.051	23febStep&crash
420	1643983202422	0.247	9.962	0.063	23febStep&crash
421	1643983202426	0.22	9.955	0.084	23febStep&crash
422	1643983202430	0.251	9.94	0.113	23febStep&crash
423	1643983202435	0.237	9.955	0.142	23febStep&crash
424	1643983202440	0.237	9.933	0.173	23febStep&crash
425	1643983202444	0.242	9.943	0.177	23febStep&crash
426	1643983202449	0.235	9.964	0.177	23febStep&crash
427	1643983202454	0.249	9.962	0.187	23febStep&crash
428	1643983202459	0.213	9.964	0.189	23febStep&crash
429	1643983202463	0.204	9.95	0.194	23febStep&crash
430	1643983202468	0.215	9.936	0.201	23febStep&crash
431	1643983202473	0.211	9.957	0.161	23febStep&crash
432	1643983202477	0.211	9.938	0.139	23febStep&crash
433	1643983202482	0.199	9.957	0.115	23febStep&crash
434	1643983202487	0.206	9.96	0.094	23febStep&crash
435	1643983202492	0.22	9.964	0.043	23febStep&crash
436	1643983202497	0.206	9.976	0.029	23febStep&crash
437	1643983202501	0.199	9.957	-0.004	23febStep&crash
438	1643983202506	0.194	9.962	-0.04	23febStep&crash
439	1643983202511	0.189	9.967	-0.074	23febStep&crash
440	1643983202516	0.227	9.998	-0.047	23febStep&crash
441	1643983202521	0.242	9.988	-0.043	23febStep&crash
442	1643983202525	0.254	9.969	-0.024	23febStep&crash
443	1643983202530	0.259	9.96	0.02	23febStep&crash
444	1643983202534	0.239	9.938	0.084	23febStep&crash
445	1643983202539	0.263	9.945	0.132	23febStep&crash
446	1643983202544	0.23	9.938	0.163	23febStep&crash
447	1643983202549	0.261	9.928	0.213	23febStep&crash
448	1643983202553	0.237	9.938	0.24	23febStep&crash
449	1643983202558	0.261	9.928	0.242	23febStep&crash
450	1643983202563	0.244	9.943	0.235	23febStep&crash
451	1643983202568	0.254	9.952	0.213	23febStep&crash
452	1643983202572	0.285	9.952	0.175	23febStep&crash
453	1643983202577	0.282	9.957	0.137	23febStep&crash
454	1643983202582	0.282	9.96	0.089	23febStep&crash
455	1643983202587	0.261	9.96	0.067	23febStep&crash
456	1643983202592	0.23	9.983	0.024	23febStep&crash
457	1643983202596	0.204	9.988	0.041	23febStep&crash
458	1643983202601	0.18	9.962	0.017	23febStep&crash
459	1643983202605	0.175	9.96	0.027	23febStep&crash
460	1643983202611	0.148	9.962	0.02	23febStep&crash
461	1643983202615	0.144	9.967	0.051	23febStep&crash
462	1643983202619	0.122	9.933	0.063	23febStep&crash
463	1643983202624	0.105	9.969	0.072	23febStep&crash
464	1643983202629	0.079	9.976	0.053	23febStep&crash
465	1643983202635	0.07	9.957	0.034	23febStep&crash
466	1643983202639	0.086	9.971	0.02	23febStep&crash
467	1643983202643	0.086	9.969	0.031	23febStep&crash
468	1643983202648	0.096	9.96	0.027	23febStep&crash
469	1643983202653	0.086	9.974	0.058	23febStep&crash
470	1643983202657	0.079	9.974	0.043	23febStep&crash
471	1643983202662	0.084	9.967	0.055	23febStep&crash
472	1643983202667	0.101	9.945	0.07	23febStep&crash
473	1643983202672	0.105	9.945	0.072	23febStep&crash
474	1643983202676	0.115	9.955	0.058	23febStep&crash
475	1643983202682	0.117	9.962	0.036	23febStep&crash
476	1643983202686	0.129	9.964	0.036	23febStep&crash
477	1643983202691	0.105	9.971	0.008	23febStep&crash
478	1643983202695	0.115	9.952	0.01	23febStep&crash
479	1643983202701	0.091	9.967	0.031	23febStep&crash
480	1643983202705	0.098	9.96	0.063	23febStep&crash
481	1643983202709	0.11	9.955	0.091	23febStep&crash
482	1643983202714	0.105	9.952	0.098	23febStep&crash
483	1643983202719	0.098	9.969	0.115	23febStep&crash
484	1643983202725	0.12	9.948	0.103	23febStep&crash
485	1643983202729	0.129	9.957	0.072	23febStep&crash
486	1643983202733	0.117	9.971	0.058	23febStep&crash
487	1643983202738	0.132	9.955	0.043	23febStep&crash
488	1643983202743	0.122	9.962	0.051	23febStep&crash
489	1643983202748	0.113	9.952	0.087	23febStep&crash
490	1643983202752	0.117	9.945	0.113	23febStep&crash
491	1643983202757	0.108	9.921	0.182	23febStep&crash
492	1643983202762	0.086	9.962	0.142	23febStep&crash
493	1643983202766	0.091	9.974	0.146	23febStep&crash
494	1643983202771	0.125	9.952	0.12	23febStep&crash
495	1643983202776	0.11	9.969	0.091	23febStep&crash
496	1643983202781	0.137	9.952	0.031	23febStep&crash
497	1643983202785	0.129	9.952	-0.002	23febStep&crash
498	1643983202790	0.141	9.976	-0.024	23febStep&crash
